#YYMM DD UTSEC   AZ      EL    PLAT    PLON   PCGLAT   PCMLT   S4     DPR    PTEC    STEC  STECE   VTEC  VTECE PRN
13 12 29 08986  53.40  29.30   80.96   38.06   76.24    6.30  0.10    9.05    0.00   10.18 77.90    5.73 43.83 10
13 12 29 08986 124.80  14.80   72.39   36.41   68.31    5.40  0.13   20.24    0.00   -1.00 -1.00   -1.00 -1.00 12
13 12 29 08986  11.10  17.90   86.16   34.50   80.51    7.32  0.09   18.86    0.00   -1.00 -1.00   -1.00 -1.00 13
13 12 29 08986 340.50  32.20   82.98   -0.34   80.35    5.47  0.04   14.42    0.00   13.78 77.87    8.23 46.50 23
13 12 29 08986 152.10  44.60   76.25   17.74   73.07    4.82  0.05    9.31    0.00    7.40 77.87    5.46 57.46 25
13 12 29 08986 183.80  50.50   76.51   11.24   73.81    4.57  0.05    4.95    0.00    7.51 77.86    5.99 62.12 29
13 12 29 08986 235.80  46.70   77.18    1.63   75.29    4.24  0.05    5.14    0.00    6.34 77.86    4.82 59.16 31
13 12 29 09046  81.60  43.30   78.95   28.03   74.96    5.62  0.03    1.26    0.00    4.14 77.88    3.00 56.38 02
13 12 29 09046  32.80  19.60   83.64   49.38   78.03    7.15  0.09   15.08    0.00   -1.00 -1.00   -1.00 -1.00 04
13 12 29 09046  52.90  29.50   81.00   37.79   76.28    6.31  0.08   12.05    0.00   10.19 77.90    5.76 44.02 10
13 12 29 09046 124.80  14.40   72.25   36.68   68.17    5.43  0.11   21.74    0.00   -1.00 -1.00   -1.00 -1.00 12
13 12 29 09046  10.80  18.20   86.10   33.23   80.51    7.30  0.09   18.76    0.00   -1.00 -1.00   -1.00 -1.00 13
13 12 29 09046 340.00  32.30   82.94   -0.54   80.34    5.48  0.05   16.62    0.00   13.70 77.87    8.19 46.59 23
13 12 29 09046 151.80  44.20   76.22   17.87   73.03    4.84  0.06    9.91    0.00    7.42 77.87    5.44 57.13 25
13 12 29 09046 183.30  50.90   76.54   11.34   73.83    4.59  0.05    5.85    0.00    7.25 77.86    5.81 62.42 29
13 12 29 09046 235.30  46.40   77.14    1.62   75.26    4.25  0.05    5.84    0.00    6.59 77.86    4.98 58.92 31
13 12 29 09106  81.00  43.30   78.98   28.05   74.99    5.65  0.03    1.16    0.00    4.09 77.88    2.96 56.38 02
13 12 29 09106  32.60  19.30   83.69   50.06   78.05    7.20  0.08   15.98    0.00   -1.00 -1.00   -1.00 -1.00 04
13 12 29 09106  52.50  29.70   81.03   37.53   76.32    6.32  0.13   10.45    0.00   10.29 77.90    5.84 44.20 10
13 12 29 09106 124.80  14.00   72.11   36.96   68.02    5.45  0.12   20.24    0.00   -1.00 -1.00   -1.00 -1.00 12
13 12 29 09106  10.60  18.60   86.01   31.95   80.50    7.26  0.09   19.16    0.00   -1.00 -1.00   -1.00 -1.00 13
13 12 29 09106 339.60  32.40   82.91   -0.69   80.33    5.48  0.04   16.02    0.00   13.52 77.87    8.11 46.69 23
13 12 29 09106 151.50  43.80   76.19   17.99   72.99    4.87  0.07   10.91    0.00    7.54 77.87    5.50 56.79 25
13 12 29 09106 182.80  51.20   76.57   11.43   73.85    4.62  0.05    7.55    0.00    6.58 77.86    5.29 62.64 29
13 12 29 09106 234.80  46.20   77.11    1.63   75.23    4.27  0.06    6.64    0.00    6.84 77.86    5.17 58.76 31
13 12 29 09166  80.50  43.20   79.01   28.12   75.01    5.67  0.03    1.76    0.00    4.07 77.88    2.94 56.29 02
13 12 29 09166  32.40  18.90   83.75   51.02   78.07    7.27  0.09   16.38    0.00   -1.00 -1.00   -1.00 -1.00 04
13 12 29 09166  52.00  29.90   81.06   37.25   76.36    6.34  0.12   10.55    0.00   10.47 77.90    5.97 44.39 10
13 12 29 09166 124.80  13.50   71.93   37.31   67.83    5.48  0.16   18.74    0.00   -1.00 -1.00   -1.00 -1.00 12
13 12 29 09166  10.30  18.90   85.95   30.82   80.50    7.24  0.08   20.06    0.00   -1.00 -1.00   -1.00 -1.00 13
13 12 29 09166 339.10  32.60   82.87   -0.81   80.31    5.48  0.04   14.32    0.00   13.53 77.87    8.14 46.87 23
13 12 29 09166 151.20  43.40   76.16   18.12   72.95    4.89  0.07   11.11    0.00    7.62 77.87    5.52 56.46 25
13 12 29 09166 182.30  51.50   76.59   11.53   73.86    4.64  0.05    5.75    0.00    6.16 77.86    4.98 62.86 29
13 12 29 09166 234.20  45.90   77.07    1.64   75.19    4.28  0.06    5.84    0.00    7.17 77.86    5.39 58.52 31
13 12 29 09226  79.90  43.10   79.04   28.19   75.03    5.70  0.02    0.96    0.00    4.04 77.88    2.92 56.21 02
13 12 29 09226  32.20  18.50   83.82   52.03   78.09    7.33  0.09   17.68    0.00   -1.00 -1.00   -1.00 -1.00 04
13 12 29 09226  51.60  30.10   81.08   36.99   76.40    6.35  0.08    7.25    0.00   10.81 77.90    6.19 44.57 10
13 12 29 09226 124.80  13.10   71.78   37.59   67.67    5.50  0.09   17.04    0.00   -1.00 -1.00   -1.00 -1.00 12
13 12 29 09226  10.10  19.30   85.85   29.70   80.49    7.20  0.08   18.26    0.00   -1.00 -1.00   -1.00 -1.00 13
13 12 29 09226 338.60  32.70   82.83   -1.00   80.30    5.48  0.04   13.82    0.00   13.49 77.87    8.13 46.96 23
13 12 29 09226 151.00  43.00   76.12   18.23   72.91    4.91  0.07   11.51    0.00    7.89 77.87    5.68 56.12 25
13 12 29 09226 181.70  51.80   76.61   11.63   73.88    4.67  0.05    5.95    0.00    5.53 77.86    4.48 63.08 29
13 12 29 09226 233.70  45.70   77.04    1.66   75.16    4.29  0.06    6.54    0.00    7.36 77.86    5.52 58.36 31
13 12 29 09286  79.30  43.00   79.07   28.26   75.06    5.72  0.03    0.36    0.00    3.98 77.88    2.87 56.12 02
13 12 29 09286  32.00  18.20   83.87   52.80   78.10    7.38  0.09   16.28    0.00   -1.00 -1.00   -1.00 -1.00 04
13 12 29 09286  51.10  30.30   81.12   36.71   76.44    6.36  0.08   13.65    0.00   11.06 77.90    6.36 44.76 10
13 12 29 09286 124.80  12.70   71.62   37.88   67.51    5.53  0.10   18.64    0.00   -1.00 -1.00   -1.00 -1.00 12
13 12 29 09286   9.80  19.60   85.79   28.69   80.49    7.18  0.08   15.06    0.00   -1.00 -1.00   -1.00 -1.00 13
13 12 29 09286 338.10  32.80   82.80   -1.19   80.29    5.49  0.05   15.02    0.00   13.23 77.87    7.99 47.06 23
13 12 29 09286 150.70  42.60   76.09   18.36   72.87    4.93  0.08   11.51    0.00    8.25 77.87    5.91 55.78 25
13 12 29 09286 181.20  52.10   76.64   11.72   73.89    4.70  0.05    7.85    0.00    5.47 77.86    4.45 63.30 29
13 12 29 09286 233.20  45.40   77.00    1.65   75.12    4.31  0.06    6.14    0.00    7.48 77.86    5.58 58.11 31
13 12 29 09346  78.80  43.00   79.10   28.27   75.08    5.75  0.03    0.66    0.00    3.91 77.88    2.82 56.12 02
13 12 29 09346  31.80  17.80   83.93   53.89   78.12    7.45  0.11   15.28    0.00   -1.00 -1.00   -1.00 -1.00 04
13 12 29 09346  50.70  30.50   81.14   36.45   76.47    6.37  0.08   11.85    0.00   10.91 77.90    6.29 44.94 10
13 12 29 09346 124.90  12.30   71.46   38.12   67.34    5.55  0.09   19.14    0.00   -1.00 -1.00   -1.00 -1.00 12
13 12 29 09346   9.60  20.00   85.70   27.71   80.47    7.15  0.09   14.76    0.00   16.58 77.88    7.54 35.39 13
13 12 29 09346 337.70  32.90   82.77   -1.32   80.28    5.49  0.05   16.32    0.00   13.23 77.87    8.01 47.15 23
13 12 29 09346 150.50  42.10   76.05   18.48   72.82    4.95  0.07   11.21    0.00    8.29 77.87    5.89 55.36 25
13 12 29 09346 180.60  52.40   76.66   11.83   73.90    4.72  0.05    7.55    0.00    5.74 77.86    4.68 63.52 29
13 12 29 09346 232.70  45.20   76.97    1.68   75.09    4.32  0.06    5.24    0.00    7.33 77.86    5.46 57.95 31
13 12 29 09406  78.20  42.90   79.13   28.34   75.10    5.77  0.03    2.36    0.00    3.88 77.88    2.79 56.04 02
13 12 29 09406  31.60  17.40   84.00   55.03   78.14    7.51  0.11   15.08    0.00   -1.00 -1.00   -1.00 -1.00 04
13 12 29 09406  50.20  30.70   81.17   36.17   76.51    6.39  0.09    9.75    0.00   10.66 77.90    6.17 45.13 10
13 12 29 09406 124.90  11.80   71.25   38.48   67.13    5.58  0.14   21.74    0.00   -1.00 -1.00   -1.00 -1.00 12
13 12 29 09406   9.30  20.30   85.63   26.80   80.47    7.12  0.09   16.26    0.00   16.64 77.88    7.62 35.65 13
13 12 29 09406 337.20  32.90   82.75   -1.56   80.29    5.50  0.04   15.82    0.00   13.07 77.87    7.91 47.15 23
13 12 29 09406 150.20  41.70   76.01   18.62   72.78    4.97  0.06    9.91    0.00    8.25 77.87    5.83 55.01 25
13 12 29 09406 180.10  52.70   76.68   11.91   73.92    4.75  0.05    6.15    0.00    5.70 77.86    4.66 63.73 29
13 12 29 09406 232.10  44.90   76.93    1.69   75.05    4.34  0.06    5.94    0.00    7.15 77.86    5.30 57.70 31
13 12 29 09466  77.70  42.80   79.16   28.41   75.12    5.80  0.04    2.96    0.00    3.95 77.88    2.83 55.95 02
13 12 29 09466  31.40  17.10   84.05   55.90   78.15    7.57  0.12   14.98    0.00   -1.00 -1.00   -1.00 -1.00 04
13 12 29 09466  49.80  30.80   81.20   36.01   76.54    6.40  0.07   10.15    0.00   10.35 77.90    6.01 45.22 10
13 12 29 09466 124.90  11.40   71.08   38.78   66.95    5.60  0.16   20.04    0.00   -1.00 -1.00   -1.00 -1.00 12
13 12 29 09466   9.00  20.60   85.57   25.93   80.47    7.10  0.09   20.16    0.00   16.56 77.88    7.64 35.91 13
13 12 29 09466 336.70  33.00   82.71   -1.73   80.28    5.50  0.06   15.22    0.00   12.92 77.87    7.84 47.24 23
13 12 29 09466 150.00  41.30   75.98   18.73   72.74    4.99  0.06    9.81    0.00    8.36 77.87    5.87 54.67 25
13 12 29 09466 179.50  53.00   76.71   12.01   73.94    4.77  0.04    5.35    0.00    5.56 77.86    4.57 63.95 29
13 12 29 09466 231.70  44.60   76.89    1.67   75.02    4.35  0.06    6.24    0.00    6.04 77.86    4.46 57.45 31
13 12 29 09526  77.10  42.60   79.19   28.53   75.15    5.82  0.04    3.66    0.00    3.97 77.88    2.84 55.78 02
13 12 29 09526  31.30  16.70   84.10   57.16   78.15    7.63  0.11   15.48    0.00   -1.00 -1.00   -1.00 -1.00 04
13 12 29 09526  49.30  31.00   81.23   35.73   76.58    6.42  0.08   12.35    0.00    9.95 77.90    5.80 45.41 10
13 12 29 09526 124.90  11.00   70.91   39.08   66.77    5.63  0.12   19.84    0.00   -1.00 -1.00   -1.00 -1.00 12
13 12 29 09526   8.70  21.00   85.48   24.98   80.45    7.07  0.09   22.36    0.00   16.23 77.88    7.56 36.26 13
13 12 29 09526 336.20  33.10   82.68   -1.90   80.27    5.50  0.06   13.62    0.00   12.79 77.87    7.77 47.33 23
13 12 29 09526 149.70  40.90   75.94   18.87   72.70    5.01  0.07    8.51    0.00    8.41 77.87    5.87 54.32 25
13 12 29 09526 178.90  53.30   76.73   12.11   73.95    4.80  0.04    5.65    0.00    5.47 77.86    4.51 64.16 29
13 12 29 09526 231.20  44.30   76.85    1.67   74.98    4.36  0.05    7.14    0.00    5.65 77.86    4.15 57.20 31
13 12 29 09586  76.60  42.50   79.21   28.59   75.17    5.85  0.04    4.36    0.00    3.91 77.88    2.80 55.70 02
13 12 29 09586  31.10  16.30   84.16   58.45   78.16    7.70  0.09   19.08    0.00   -1.00 -1.00   -1.00 -1.00 04
13 12 29 09586  48.80  31.20   81.26   35.44   76.62    6.43  0.07   11.25    0.00    9.98 77.90    5.84 45.59 10
13 12 29 09586 124.90  10.50   70.68   39.45   66.54    5.65  0.14   22.14    0.00   -1.00 -1.00   -1.00 -1.00 12
13 12 29 09586   8.50  21.30   85.42   24.34   80.44    7.06  0.10   20.96    0.00   15.90 77.88    7.46 36.53 13
13 12 29 09586 335.70  33.20   82.64   -2.06   80.26    5.50  0.05   12.72    0.00   12.37 77.87    7.53 47.42 23
13 12 29 09586 149.50  40.50   75.91   18.99   72.66    5.03  0.05    8.31    0.00    8.53 77.87    5.91 53.98 25
13 12 29 09586 178.30  53.60   76.75   12.21   73.96    4.82  0.04    6.95    0.00    5.21 77.86    4.31 64.37 29
13 12 29 09586 230.70  44.10   76.82    1.70   74.95    4.38  0.05    7.44    0.00    5.84 77.86    4.27 57.04 31
13 12 29 09646  76.00  42.40   79.25   28.66   75.19    5.88  0.04    4.96    0.00    3.93 77.88    2.81 55.61 02
13 12 29 09646  30.90  15.90   84.22   59.79   78.17    7.77  0.10   18.28    0.00   -1.00 -1.00   -1.00 -1.00 04
13 12 29 09646  48.30  31.30   81.29   35.26   76.66    6.44  0.05   11.35    0.00   10.42 77.90    6.11 45.68 10
13 12 29 09646 125.00  10.10   70.48   39.70   66.34    5.68  0.20   27.04    0.00   -1.00 -1.00   -1.00 -1.00 12
13 12 29 09646   8.20  21.60   85.35   23.59   80.43    7.04  0.08   17.46    0.00   15.51 77.88    7.33 36.79 13
13 12 29 09646 335.20  33.20   82.62   -2.29   80.26    5.51  0.04   12.22    0.00   11.99 77.87    7.30 47.42 23
13 12 29 09646 149.30  40.00   75.86   19.12   72.60    5.05  0.05    7.01    0.00    8.63 77.87    5.93 53.54 25
13 12 29 09646 177.70  53.90   76.78   12.31   73.98    4.85  0.04    6.95    0.00    5.20 77.86    4.31 64.59 29
13 12 29 09646 230.20  43.80   76.78    1.70   74.91    4.39  0.05    6.64    0.00    5.85 77.86    4.27 56.79 31
13 12 29 09706  75.50  42.30   79.27   28.72   75.21    5.90  0.04    3.56    0.00    4.00 77.88    2.85 55.53 02
13 12 29 09706  30.80  15.60   84.25   60.85   78.17    7.83  0.11   16.38    0.00   -1.00 -1.00   -1.00 -1.00 04
13 12 29 09706  47.90  31.50   81.31   34.99   76.69    6.46  0.06   13.05    0.00   10.50 77.90    6.18 45.87 10
13 12 29 09706   7.90  21.90   85.29   22.88   80.43    7.02  0.08   14.16    0.00   15.38 77.88    7.32 37.06 13
13 12 29 09706 334.70  33.30   82.58   -2.44   80.25    5.51  0.05   12.52    0.00   11.79 77.87    7.20 47.51 23
13 12 29 09706 149.10  39.60   75.82   19.24   72.56    5.07  0.04    6.91    0.00    8.82 77.87    6.03 53.19 25
13 12 29 09706 177.00  54.10   76.79   12.42   73.99    4.88  0.04    5.85    0.00    5.21 77.86    4.33 64.73 29
13 12 29 09706 229.70  43.50   76.74    1.71   74.87    4.40  0.04    6.34    0.00    5.80 77.86    4.21 56.54 31
13 12 29 09766  75.00  42.10   79.30   28.84   75.23    5.93  0.04    1.56    0.00    4.00 77.88    2.84 55.36 02
13 12 29 09766  30.60  15.20   84.31   62.30   78.18    7.91  0.11   17.28    0.00   -1.00 -1.00   -1.00 -1.00 04
13 12 29 09766  47.40  31.60   81.34   34.80   76.72    6.47  0.06   14.85    0.00   10.14 77.90    5.98 45.96 10
13 12 29 09766   7.60  22.30   85.21   22.11   80.41    6.99  0.06   12.76    0.00   15.26 77.88    7.33 37.41 13
13 12 29 09766 334.20  33.40   82.55   -2.59   80.23    5.51  0.04   12.02    0.00   11.54 77.87    7.06 47.61 23
13 12 29 09766 148.90  39.20   75.79   19.37   72.51    5.09  0.04    8.11    0.00    8.91 77.87    6.05 52.84 25
13 12 29 09766 176.40  54.40   76.82   12.51   74.00    4.90  0.03    5.85    0.00    5.20 77.86    4.33 64.93 29
13 12 29 09766 229.30  43.20   76.70    1.70   74.84    4.42  0.05    7.04    0.00    5.93 77.86    4.28 56.28 31
13 12 29 09826  74.40  42.00   79.33   28.90   75.26    5.95  0.04   -0.64    0.00    3.94 77.88    2.80 55.27 02
13 12 29 09826  30.40  14.80   84.36   63.82   78.18    7.98  0.11   16.08    0.00   -1.00 -1.00   -1.00 -1.00 04
13 12 29 09826  46.90  31.70   81.37   34.61   76.76    6.49  0.06   13.75    0.00    9.70 77.90    5.73 46.05 10
13 12 29 09826   7.30  22.60   85.14   21.47   80.40    6.98  0.08   14.66    0.00   15.31 77.88    7.41 37.68 13
13 12 29 09826 333.70  33.40   82.52   -2.81   80.24    5.52  0.04   12.22    0.00   11.59 77.87    7.09 47.61 23
13 12 29 09826 148.70  38.80   75.75   19.49   72.47    5.11  0.06    8.21    0.00    9.06 77.87    6.11 52.48 25
13 12 29 09826 175.70  54.60   76.83   12.62   74.01    4.93  0.03    6.85    0.00    5.31 77.86    4.44 65.07 29
13 12 29 09826 228.80  42.90   76.66    1.70   74.80    4.43  0.04    6.64    0.00    6.04 77.86    4.35 56.03 31
13 12 29 09886  73.90  41.90   79.36   28.96   75.28    5.98  0.03    1.06    0.00    4.00 77.88    2.84 55.19 02
13 12 29 09886  30.30  14.40   84.40   65.42   78.17    8.05  0.10   15.48    0.00   -1.00 -1.00   -1.00 -1.00 04
13 12 29 09886  46.40  31.90   81.40   34.32   76.80    6.50  0.06   13.15    0.00    9.32 77.90    5.53 46.24 10
13 12 29 09886   7.00  22.90   85.08   20.86   80.39    6.96  0.08   17.16    0.00   15.84 77.88    7.72 37.95 13
13 12 29 09886 333.20  33.50   82.49   -2.95   80.22    5.52  0.04   10.92    0.00   11.48 77.87    7.03 47.70 23
13 12 29 09886 148.50  38.30   75.70   19.64   72.41    5.13  0.05   10.41    0.00    9.37 77.87    6.26 52.04 25
13 12 29 09886 175.10  54.90   76.86   12.71   74.03    4.95  0.03    7.25    0.00    5.33 77.86    4.46 65.28 29
13 12 29 09886 228.40  42.60   76.62    1.69   74.76    4.44  0.04    6.84    0.00    6.45 77.86    4.62 55.78 31
13 12 29 09946  73.40  41.70   79.39   29.08   75.30    6.01  0.03    3.06    0.00    4.15 77.88    2.93 55.02 02
13 12 29 09946  30.10  14.00   84.45   67.06   78.17    8.13  0.13   15.38    0.00   -1.00 -1.00   -1.00 -1.00 04
13 12 29 09946  45.90  32.00   81.43   34.13   76.83    6.52  0.09   12.75    0.00    9.27 77.90    5.51 46.33 10
13 12 29 09946   6.70  23.20   85.02   20.27   80.38    6.95  0.08   14.66    0.00   16.48 77.88    8.09 38.22 13
13 12 29 09946 332.70  33.50   82.46   -3.16   80.22    5.53  0.04   11.32    0.00   11.75 77.87    7.20 47.70 23
13 12 29 09946 148.30  37.90   75.66   19.76   72.36    5.15  0.04   10.31    0.00    9.74 77.87    6.47 51.69 25
13 12 29 09946 174.40  55.10   76.88   12.81   74.03    4.98  0.03    6.15    0.00    5.37 77.86    4.51 65.42 29
13 12 29 09946 228.00  42.30   76.59    1.68   74.73    4.45  0.04    6.64    0.00    6.50 77.86    4.64 55.52 31
13 12 29 10006  72.90  41.50   79.42   29.19   75.32    6.03  0.04    3.76    0.00    4.48 77.88    3.15 54.84 02
13 12 29 10006  30.00  13.70   84.47   68.35   78.16    8.20  0.11   15.18    0.00   -1.00 -1.00   -1.00 -1.00 04
13 12 29 10006  45.40  32.10   81.46   33.93   76.87    6.53  0.07   11.65    0.00    9.24 77.90    5.51 46.42 10
13 12 29 10006   6.40  23.50   84.96   19.71   80.37    6.93  0.09   14.56    0.00   17.09 77.88    8.45 38.49 13
13 12 29 10006 332.20  33.50   82.44   -3.37   80.22    5.53  0.04   10.82    0.00   12.22 77.87    7.48 47.70 23
13 12 29 10006 148.10  37.50   75.62   19.89   72.32    5.17  0.05   11.21    0.00   10.25 77.87    6.76 51.33 25
13 12 29 10006 173.70  55.40   76.90   12.91   74.05    5.00  0.04    5.05    0.00    5.38 77.86    4.54 65.62 29
13 12 29 10006 227.50  41.90   76.54    1.67   74.68    4.47  0.04    4.44    0.00    7.00 77.86    4.96 55.18 31
13 12 29 10066  72.30  41.40   79.45   29.25   75.35    6.06  0.03    5.66    0.00    4.74 77.88    3.34 54.76 02
13 12 29 10066  29.90  13.30   84.50   70.13   78.15    8.27  0.14   17.38    0.00   -1.00 -1.00   -1.00 -1.00 04
13 12 29 10066  99.40  10.30   73.32   52.24   68.73    6.62  0.25   34.24    0.00   -1.00 -1.00   -1.00 -1.00 05
13 12 29 10066  44.90  32.20   81.49   33.73   76.90    6.55  0.06   10.35    0.00    9.01 77.90    5.38 46.52 10
13 12 29 10066   6.10  23.80   84.90   19.17   80.36    6.92  0.08   15.46    0.00   17.91 77.88    8.91 38.76 13
13 12 29 10066 331.70  33.60   82.40   -3.50   80.21    5.54  0.04   10.92    0.00   12.44 77.87    7.63 47.79 23
13 12 29 10066 148.00  37.00   75.57   20.02   72.26    5.19  0.04   10.71    0.00   10.57 77.87    6.91 50.88 25
13 12 29 10066 173.00  55.60   76.92   13.02   74.06    5.03  0.04    5.05    0.00    5.44 77.86    4.59 65.75 29
13 12 29 10066 227.10  41.60   76.50    1.66   74.64    4.48  0.04    3.14    0.00    7.24 77.86    5.11 54.92 31
13 12 29 10126  71.80  41.20   79.48   29.37   75.37    6.09  0.03    5.66    0.00    4.47 77.88    3.13 54.59 02
13 12 29 10126  29.70  12.90   84.54   71.96   78.14    8.36  0.15   20.48    0.00   -1.00 -1.00   -1.00 -1.00 04
13 12 29 10126  99.20  10.70   73.50   51.85   68.91    6.62  0.22   35.14    0.00   -1.00 -1.00   -1.00 -1.00 05
13 12 29 10126  44.40  32.40   81.51   33.43   76.94    6.56  0.07   11.25    0.00    9.09 77.90    5.45 46.70 10
13 12 29 10126   5.70  24.10   84.84   18.54   80.35    6.91  0.07   17.96    0.00   17.97 77.88    9.01 39.04 13
13 12 29 10126 331.20  33.60   82.38   -3.71   80.21    5.54  0.04    9.92    0.00   12.49 77.87    7.66 47.79 23
13 12 29 10126 147.80  36.60   75.52   20.15   72.21    5.21  0.05   10.11    0.00   10.73 77.87    6.96 50.52 25
13 12 29 10126 172.30  55.80   76.93   13.12   74.07    5.05  0.03    4.65    0.00    5.54 77.86    4.69 65.89 29
13 12 29 10126 226.70  41.30   76.46    1.66   74.61    4.49  0.05    5.04    0.00    7.29 77.86    5.12 54.66 31
13 12 29 10186  71.30  41.00   79.51   29.49   75.39    6.11  0.03    4.46    0.00    4.54 77.88    3.17 54.41 02
13 12 29 10186  29.60  12.50   84.55   73.87   78.11    8.44  0.15   20.88    0.00   -1.00 -1.00   -1.00 -1.00 04
13 12 29 10186  99.00  11.10   73.68   51.46   69.08    6.63  0.39   34.04    0.00   -1.00 -1.00   -1.00 -1.00 05
13 12 29 10186  43.90  32.50   81.54   33.23   76.97    6.58  0.06   10.45    0.00    9.13 77.90    5.49 46.79 10
13 12 29 10186   5.40  24.40   84.78   18.05   80.34    6.89  0.07   18.86    0.00   17.21 77.88    8.69 39.31 13
13 12 29 10186 330.70  33.60   82.35   -3.90   80.21    5.54  0.04    9.22    0.00   12.36 77.87    7.58 47.79 23
13 12 29 10186 147.60  36.20   75.48   20.29   72.16    5.23  0.04   10.01    0.00   11.07 77.87    7.13 50.16 25
13 12 29 10186 171.60  56.00   76.95   13.22   74.08    5.08  0.03    4.75    0.00    6.02 77.86    5.11 66.02 29
13 12 29 10186 226.30  41.00   76.42    1.65   74.57    4.50  0.05    7.44    0.00    7.16 77.86    5.00 54.40 31
13 12 29 10246  70.80  40.80   79.54   29.60   75.41    6.14  0.03    3.16    0.00    4.60 77.88    3.20 54.24 02
13 12 29 10246  29.40  12.10   84.58   75.84   78.10    8.52  0.16   20.48    0.00   -1.00 -1.00   -1.00 -1.00 04
13 12 29 10246  98.80  11.50   73.85   51.08   69.25    6.64  0.30   26.94    0.00   -1.00 -1.00   -1.00 -1.00 05
13 12 29 10246  43.40  32.60   81.57   33.03   77.01    6.59  0.09    7.95    0.00    9.23 77.90    5.56 46.88 10
13 12 29 10246   5.10  24.70   84.72   17.58   80.32    6.88  0.07   18.26    0.00   16.72 77.88    8.50 39.58 13
13 12 29 10246 330.20  33.60   82.32   -4.10   80.21    5.55  0.04    9.52    0.00   12.14 77.87    7.45 47.79 23
13 12 29 10246 147.50  35.80   75.44   20.40   72.11    5.25  0.05   10.91    0.00   11.47 77.87    7.33 49.80 25
13 12 29 10246 170.80  56.20   76.97   13.33   74.08    5.10  0.03    5.55    0.00    5.79 77.86    4.92 66.16 29
13 12 29 10246 225.90  40.60   76.37    1.62   74.52    4.52  0.05    8.24    0.00    7.16 77.86    4.97 54.06 31
13 12 29 10306  70.30  40.70   79.57   29.66   75.43    6.17  0.03    3.06    0.00    4.55 77.88    3.16 54.15 02
13 12 29 10306  29.30  11.80   84.59   77.36   78.08    8.59  0.17   17.08    0.00   -1.00 -1.00   -1.00 -1.00 04
13 12 29 10306  98.60  11.90   74.01   50.69   69.42    6.65  0.23   22.04    0.00   -1.00 -1.00   -1.00 -1.00 05
13 12 29 10306  42.90  32.70   81.60   32.82   77.04    6.61  0.08    7.35    0.00    9.17 77.90    5.53 46.98 10
13 12 29 10306   4.70  25.00   84.67   17.02   80.32    6.87  0.07   16.86    0.00   16.12 77.88    8.25 39.86 13
13 12 29 10306 329.70  33.60   82.30   -4.29   80.20    5.55  0.04    9.82    0.00   11.85 77.87    7.27 47.79 23
13 12 29 10306 147.30  35.30   75.38   20.56   72.04    5.27  0.06   10.91    0.00   11.66 77.87    7.39 49.34 25
13 12 29 10306 170.10  56.40   76.99   13.43   74.09    5.13  0.03    6.75    0.00    5.99 77.86    5.10 66.29 29
13 12 29 10306 225.50  40.30   76.33    1.62   74.48    4.53  0.04    9.04    0.00    7.24 77.86    5.00 53.80 31
13 12 29 10366  69.80  40.50   79.60   29.77   75.45    6.19  0.03    4.56    0.00    4.55 77.88    3.15 53.98 02
13 12 29 10366  29.20  11.40   84.59   79.43   78.04    8.68  0.13   18.18    0.00   -1.00 -1.00   -1.00 -1.00 04
13 12 29 10366  98.40  12.20   74.14   50.42   69.54    6.66  0.16   25.94    0.00   -1.00 -1.00   -1.00 -1.00 05
13 12 29 10366  42.40  32.70   81.63   32.70   77.08    6.63  0.11    8.85    0.00    9.24 77.90    5.57 46.98 10
13 12 29 10366   4.40  25.30   84.61   16.59   80.30    6.86  0.07   16.26    0.00   15.64 77.88    8.06 40.13 13
13 12 29 10366 329.20  33.60   82.27   -4.48   80.20    5.56  0.05   10.62    0.00   12.10 77.87    7.42 47.79 23
13 12 29 10366 147.20  34.90   75.34   20.67   71.99    5.29  0.06   11.11    0.00   11.91 77.87    7.49 48.98 25
13 12 29 10366 169.30  56.60   77.01   13.54   74.10    5.16  0.03    5.55    0.00    5.91 77.86    5.04 66.42 29
13 12 29 10366 225.10  40.00   76.28    1.62   74.44    4.54  0.04    8.04    0.00    7.30 77.86    5.02 53.53 31
13 12 29 10426  69.40  40.30   79.63   29.89   75.47    6.22  0.03    6.66    0.00    4.65 77.88    3.21 53.80 02
13 12 29 10426  29.10  11.00   84.58   81.56   78.00    8.76  0.21   20.08    0.00   -1.00 -1.00   -1.00 -1.00 04
13 12 29 10426  98.20  12.60   74.29   50.04   69.70    6.67  0.16   24.24    0.00   -1.00 -1.00   -1.00 -1.00 05
13 12 29 10426  41.90  32.80   81.66   32.49   77.11    6.64  0.15    9.05    0.00    9.47 77.90    5.72 47.07 10
13 12 29 10426   4.10  25.60   84.55   16.18   80.28    6.85  0.08   16.36    0.00   15.08 77.88    7.82 40.40 13
13 12 29 10426 328.70  33.60   82.24   -4.67   80.20    5.56  0.04   11.92    0.00   12.54 77.87    7.70 47.79 23
13 12 29 10426 147.00  34.40   75.28   20.84   71.92    5.31  0.05   12.61    0.00   12.09 77.87    7.53 48.52 25
13 12 29 10426 168.60  56.80   77.02   13.63   74.11    5.18  0.03    5.35    0.00    6.03 77.86    5.16 66.55 29
13 12 29 10426 224.80  39.60   76.24    1.57   74.40    4.55  0.04    7.44    0.00    7.00 77.86    4.78 53.18 31
